Summary
[Data Information]
Data is:,Measurement Data
693.0,0.1062
694.0,0.0968
695.0,0.0885
696.0,0.0807
697.0,0.0738
698.0,0.0677
699.0,0.0619
700.0,0.0567
701.0,0.0521
702.0,0.0477
703.0,0.0441
704.0,0.0406
705.0,0.0373
706.0,0.0344
707.0,0.0318
708.0,0.0295
709.0,0.0273
710.0,0.0253
711.0,0.0236
712.0,0.0221
713.0,0.0206
714.0,0.0193
715.0,0.0181
716.0,0.0169
717.0,0.0159
718.0,0.0150
719.0,0.0142
720.0,0.0134
721.0,0.0125
722.0,0.0118
723.0,0.0112
724.0,0.0106
725.0,0.0101
726.0,0.0095
727.0,0.0091
728.0,0.0087
729.0,0.0082
730.0,0.0076
731.0,0.0073
732.0,0.0070
733.0,0.0067
734.0,0.0064
735.0,0.0063
736.0,0.0060
737.0,0.0056
738.0,0.0055
739.0,0.0052
740.0,0.0050
741.0,0.0050
742.0,0.0047
743.0,0.0047
744.0,0.0044
745.0,0.0042
746.0,0.0041
747.0,0.0039
748.0,0.0037
749.0,0.0037
750.0,0.0035
751.0,0.0033
752.0,0.0034
753.0,0.0032
754.0,0.0032
755.0,0.0031
756.0,0.0031
757.0,0.0029
758.0,0.0030
759.0,0.0028
760.0,0.0028
761.0,0.0024
762.0,0.0024
763.0,0.0023
764.0,0.0024
765.0,0.0023
766.0,0.0022
767.0,0.0020
768.0,0.0020
769.0,0.0019
770.0,0.0019
771.0,0.0018
772.0,0.0019
773.0,0.0016
774.0,0.0017
775.0,0.0016
776.0,0.0016
777.0,0.0016
778.0,0.0015
779.0,0.0014
780.0,0.0015
781.0,0.0014
782.0,0.0012
783.0,0.0012
784.0,0.0014
785.0,0.0013
786.0,0.0011
787.0,0.0011
788.0,0.0011
789.0,0.0012
790.0,0.0010
791.0,0.0009
792.0,0.0011
793.0,0.0009
794.0,0.0008
795.0,0.0008
796.0,0.0006
797.0,0.0008
798.0,0.0009
799.0,0.0006
800.0,0.0006
