Summary
[Data Information]
Data is:,Measurement Data
611.0,0.1526
612.0,0.1540
613.0,0.1554
614.0,0.1564
615.0,0.1574
616.0,0.1582
617.0,0.1589
618.0,0.1596
619.0,0.1603
620.0,0.1609
621.0,0.1615
622.0,0.1622
623.0,0.1632
624.0,0.1642
625.0,0.1653
626.0,0.1667
627.0,0.1682
628.0,0.1699
629.0,0.1719
630.0,0.1741
631.0,0.1767
632.0,0.1793
633.0,0.1823
634.0,0.1856
635.0,0.1892
636.0,0.1930
637.0,0.1971
638.0,0.2016
639.0,0.2062
640.0,0.2110
641.0,0.2160
642.0,0.2212
643.0,0.2266
644.0,0.2323
645.0,0.2378
646.0,0.2433
647.0,0.2489
648.0,0.2546
649.0,0.2598
650.0,0.2650
651.0,0.2703
652.0,0.2752
653.0,0.2802
654.0,0.2847
655.0,0.2890
656.0,0.2931
657.0,0.2973
658.0,0.3010
659.0,0.3045
660.0,0.3077
661.0,0.3104
662.0,0.3124
663.0,0.3137
664.0,0.3141
665.0,0.3136
666.0,0.3122
667.0,0.3095
668.0,0.3053
669.0,0.3000
670.0,0.2933
671.0,0.2854
672.0,0.2762
673.0,0.2661
674.0,0.2544
675.0,0.2421
676.0,0.2294
677.0,0.2161
678.0,0.2024
679.0,0.1881
680.0,0.1738
681.0,0.1602
682.0,0.1471
683.0,0.1342
684.0,0.1225
685.0,0.1112
686.0,0.1005
687.0,0.0908
688.0,0.0817
689.0,0.0736
690.0,0.0664
691.0,0.0595
692.0,0.0536
693.0,0.0478
694.0,0.0429
695.0,0.0384
696.0,0.0343
697.0,0.0307
698.0,0.0276
699.0,0.0247
700.0,0.0221
701.0,0.0199
702.0,0.0176
703.0,0.0158
704.0,0.0142
705.0,0.0127
706.0,0.0113
707.0,0.0103
708.0,0.0092
709.0,0.0082
710.0,0.0075
711.0,0.0068
712.0,0.0062
713.0,0.0056
714.0,0.0051
715.0,0.0046
716.0,0.0042
717.0,0.0037
718.0,0.0036
719.0,0.0033
720.0,0.0029
721.0,0.0026
722.0,0.0025
723.0,0.0024
724.0,0.0022
725.0,0.0020
726.0,0.0018
727.0,0.0017
728.0,0.0016
729.0,0.0015
730.0,0.0013
731.0,0.0013
732.0,0.0012
733.0,0.0012
734.0,0.0012
735.0,0.0011
736.0,0.0010
737.0,0.0007
738.0,0.0009
739.0,0.0008
740.0,0.0006
741.0,0.0007
742.0,0.0008
743.0,0.0006
744.0,0.0006
745.0,0.0006
746.0,0.0005
747.0,0.0005
748.0,0.0005
749.0,0.0004
750.0,0.0004
751.0,0.0004
752.0,0.0005
753.0,0.0004
754.0,0.0004
755.0,0.0004
756.0,0.0004
757.0,0.0003
758.0,0.0003
759.0,0.0003
760.0,0.0003
761.0,0.0003
762.0,0.0002
763.0,0.0002
764.0,0.0003
765.0,0.0004
766.0,0.0002
767.0,0.0001
768.0,0.0003
769.0,0.0001
770.0,0.0002
771.0,0.0002
772.0,0.0001
773.0,0.0002
774.0,0.0002
775.0,0.0002
776.0,0.0001
777.0,0.0001
778.0,0.0000
779.0,0.0002
780.0,0.0001
781.0,0.0002
782.0,0.0001
783.0,0.0002
784.0,-0.0001
785.0,-0.0001
786.0,-0.0000
787.0,0.0000
788.0,0.0000
789.0,0.0002
790.0,0.0001
791.0,-0.0001
792.0,-0.0000
793.0,-0.0000
794.0,0.0002
795.0,0.0002
796.0,-0.0001
797.0,0.0001
798.0,-0.0000
799.0,0.0001
800.0,-0.0000
